id,source,best_known,gap_distance
codetables-gf2-207-10,codetables-linear-codes,98,2
codetables-gf2-207-12,codetables-linear-codes,96,2
codetables-gf2-207-13,codetables-linear-codes,95,2
codetables-gf2-207-14,codetables-linear-codes,94,2
codetables-gf2-208-11,codetables-linear-codes,98,2
codetables-gf2-208-13,codetables-linear-codes,96,2
codetables-gf2-208-14,codetables-linear-codes,94,2
codetables-gf2-209-13,codetables-linear-codes,96,2
codetables-gf2-209-14,codetables-linear-codes,95,2
codetables-gf2-209-9,codetables-linear-codes,100,2
codetables-gf2-210-13,codetables-linear-codes,96,2
codetables-gf2-210-14,codetables-linear-codes,96,2
codetables-gf2-211-10,codetables-linear-codes,100,2
codetables-gf2-211-14,codetables-linear-codes,96,2
codetables-gf2-212-11,codetables-linear-codes,100,2
codetables-gf2-212-9,codetables-linear-codes,102,2
codetables-gf2-214-10,codetables-linear-codes,102,2
codetables-gf2-215-11,codetables-linear-codes,102,2
codetables-gf2-216-12,codetables-linear-codes,100,2
codetables-gf2-218-13,codetables-linear-codes,100,2
codetables-gf2-219-12,codetables-linear-codes,102,2
codetables-gf2-219-13,codetables-linear-codes,100,2
codetables-gf2-220-12,codetables-linear-codes,102,2
codetables-gf2-221-12,codetables-linear-codes,103,2
codetables-gf2-222-12,codetables-linear-codes,104,2
codetables-gf2-222-13,codetables-linear-codes,102,2
codetables-gf2-223-12,codetables-linear-codes,104,2
codetables-gf2-223-13,codetables-linear-codes,102,2
codetables-gf2-224-13,codetables-linear-codes,103,2
codetables-gf2-225-13,codetables-linear-codes,104,2
codetables-gf2-226-12,codetables-linear-codes,106,2
codetables-gf2-226-13,codetables-linear-codes,104,2
codetables-gf2-227-13,codetables-linear-codes,104,2
codetables-gf2-228-14,codetables-linear-codes,104,2
codetables-gf2-230-13,codetables-linear-codes,106,2
codetables-gf2-231-13,codetables-linear-codes,106,2
codetables-gf2-233-9,codetables-linear-codes,112,2
codetables-gf2-235-10,codetables-linear-codes,112,2
codetables-gf2-236-10,codetables-linear-codes,112,2
codetables-gf2-236-11,codetables-linear-codes,112,2
codetables-gf2-236-9,codetables-linear-codes,114,2
codetables-gf2-237-10,codetables-linear-codes,113,2
codetables-gf2-237-11,codetables-linear-codes,112,2
codetables-gf2-238-10,codetables-linear-codes,114,2
codetables-gf2-238-12,codetables-linear-codes,112,2
codetables-gf2-238-13,codetables-linear-codes,110,2
codetables-gf2-239-10,codetables-linear-codes,114,2
codetables-gf2-239-12,codetables-linear-codes,112,2
codetables-gf2-240-10,codetables-linear-codes,114,2
codetables-gf2-240-11,codetables-linear-codes,114,2
codetables-gf2-241-10,codetables-linear-codes,115,2
codetables-gf2-241-11,codetables-linear-codes,114,2
codetables-gf2-241-13,codetables-linear-codes,112,2
codetables-gf2-242-10,codetables-linear-codes,116,2
codetables-gf2-242-11,codetables-linear-codes,114,2
codetables-gf2-243-10,codetables-linear-codes,116,2
codetables-gf2-243-11,codetables-linear-codes,115,2
codetables-gf2-243-12,codetables-linear-codes,114,2
codetables-gf2-244-11,codetables-linear-codes,116,2
codetables-gf2-244-12,codetables-linear-codes,114,2
codetables-gf2-245-11,codetables-linear-codes,116,2
codetables-gf2-245-12,codetables-linear-codes,115,2
codetables-gf2-246-10,codetables-linear-codes,118,2
codetables-gf2-246-12,codetables-linear-codes,116,2
codetables-gf2-247-10,codetables-linear-codes,118,2
codetables-gf2-248-11,codetables-linear-codes,118,2
codetables-gf2-249-11,codetables-linear-codes,118,2
codetables-gf2-249-12,codetables-linear-codes,118,2
codetables-gf2-250-10,codetables-linear-codes,120,2
codetables-gf2-250-12,codetables-linear-codes,118,2
codetables-gf2-251-10,codetables-linear-codes,120,2
codetables-gf2-252-10,codetables-linear-codes,121,2
codetables-gf2-252-11,codetables-linear-codes,120,2
codetables-gf2-253-10,codetables-linear-codes,122,2
codetables-gf2-253-11,codetables-linear-codes,120,2
codetables-gf2-254-10,codetables-linear-codes,122,2
codetables-gf2-254-12,codetables-linear-codes,120,2
codetables-gf2-254-13,codetables-linear-codes,118,2
codetables-gf2-255-12,codetables-linear-codes,120,2
codetables-gf2-255-13,codetables-linear-codes,119,2
codetables-gf2-256-13,codetables-linear-codes,120,2
codetables-gf2-41-14,codetables-linear-codes,12,2
codetables-gf2-45-11,codetables-linear-codes,16,2
codetables-gf2-47-12,codetables-linear-codes,16,2
codetables-gf2-48-13,codetables-linear-codes,16,2
codetables-gf2-49-14,codetables-linear-codes,16,2
codetables-gf2-50-12,codetables-linear-codes,18,2
codetables-gf2-51-13,codetables-linear-codes,18,2
codetables-gf2-53-11,codetables-linear-codes,20,2
codetables-gf2-54-12,codetables-linear-codes,20,2
codetables-gf2-56-11,codetables-linear-codes,22,2
codetables-gf2-56-13,codetables-linear-codes,20,2
codetables-gf2-57-14,codetables-linear-codes,20,2
codetables-gf2-58-14,codetables-linear-codes,20,2
codetables-gf2-63-12,codetables-linear-codes,24,2
codetables-gf2-64-13,codetables-linear-codes,24,2
codetables-gf2-65-14,codetables-linear-codes,24,2
codetables-gf2-66-12,codetables-linear-codes,26,2
codetables-gf2-66-14,codetables-linear-codes,24,2
codetables-gf2-67-13,codetables-linear-codes,26,2
codetables-gf2-68-13,codetables-linear-codes,26,2
codetables-gf2-69-14,codetables-linear-codes,26,2
codetables-gf2-70-12,codetables-linear-codes,28,2
codetables-gf2-70-14,codetables-linear-codes,26,2
codetables-gf2-72-13,codetables-linear-codes,28,2
codetables-gf2-73-14,codetables-linear-codes,28,2
codetables-gf2-74-14,codetables-linear-codes,28,2
codetables-gf2-75-13,codetables-linear-codes,30,2
codetables-gf2-75-14,codetables-linear-codes,29,2
codetables-gf2-76-10,codetables-linear-codes,32,2
codetables-gf2-76-14,codetables-linear-codes,30,2
codetables-gf2-77-14,codetables-linear-codes,30,2
codetables-gf2-78-11,codetables-linear-codes,32,2
codetables-gf2-79-10,codetables-linear-codes,34,2
codetables-gf2-79-12,codetables-linear-codes,32,2
codetables-gf2-80-12,codetables-linear-codes,32,2
codetables-gf2-80-13,codetables-linear-codes,32,2
codetables-gf2-81-11,codetables-linear-codes,34,2
codetables-gf2-81-13,codetables-linear-codes,32,2
codetables-gf2-81-14,codetables-linear-codes,32,2
codetables-gf2-82-14,codetables-linear-codes,32,2
codetables-gf2-83-12,codetables-linear-codes,34,2
codetables-gf2-85-11,codetables-linear-codes,36,2
codetables-gf2-85-13,codetables-linear-codes,34,2
codetables-gf2-86-12,codetables-linear-codes,36,2
codetables-gf2-86-13,codetables-linear-codes,34,2
codetables-gf2-87-12,codetables-linear-codes,36,2
codetables-gf2-87-13,codetables-linear-codes,35,2
codetables-gf2-87-14,codetables-linear-codes,34,2
codetables-gf2-88-13,codetables-linear-codes,36,2
codetables-gf2-89-13,codetables-linear-codes,36,2
codetables-gf2-90-14,codetables-linear-codes,36,2
codetables-gf2-90-9,codetables-linear-codes,40,2
codetables-gf2-92-13,codetables-linear-codes,38,2
codetables-gf2-93-11,codetables-linear-codes,40,2
codetables-gf2-93-13,codetables-linear-codes,38,2
codetables-gf2-93-9,codetables-linear-codes,42,2
codetables-gf2-94-11,codetables-linear-codes,40,2
codetables-gf2-94-12,codetables-linear-codes,40,2
codetables-gf2-95-12,codetables-linear-codes,40,2
codetables-gf2-95-14,codetables-linear-codes,38,2
codetables-gf2-96-12,codetables-linear-codes,40,2
codetables-gf2-96-13,codetables-linear-codes,40,2
codetables-gf2-97-11,codetables-linear-codes,42,2
codetables-gf2-97-13,codetables-linear-codes,40,2
codetables-gf2-98-14,codetables-linear-codes,40,2
codetables-gf2-99-12,codetables-linear-codes,42,2
codetables-gf2-99-14,codetables-linear-codes,40,2
codetables-gf2-100-13,codetables-linear-codes,41,3
codetables-gf2-100-14,codetables-linear-codes,40,3
codetables-gf2-102-14,codetables-linear-codes,41,3
codetables-gf2-104-14,codetables-linear-codes,42,3
codetables-gf2-105-14,codetables-linear-codes,43,3
codetables-gf2-106-13,codetables-linear-codes,44,3
codetables-gf2-107-13,codetables-linear-codes,45,3
codetables-gf2-108-14,codetables-linear-codes,44,3
codetables-gf2-109-14,codetables-linear-codes,45,3
codetables-gf2-113-12,codetables-linear-codes,48,3
codetables-gf2-114-13,codetables-linear-codes,48,3
codetables-gf2-115-12,codetables-linear-codes,49,3
codetables-gf2-116-14,codetables-linear-codes,48,3
codetables-gf2-117-12,codetables-linear-codes,50,3
codetables-gf2-117-13,codetables-linear-codes,49,3
codetables-gf2-118-12,codetables-linear-codes,51,3
codetables-gf2-118-14,codetables-linear-codes,49,3
codetables-gf2-119-13,codetables-linear-codes,50,3
codetables-gf2-120-13,codetables-linear-codes,51,3
codetables-gf2-120-14,codetables-linear-codes,50,3
codetables-gf2-121-14,codetables-linear-codes,51,3
codetables-gf2-122-13,codetables-linear-codes,52,3
codetables-gf2-123-13,codetables-linear-codes,53,3
codetables-gf2-127-11,codetables-linear-codes,56,3
codetables-gf2-128-11,codetables-linear-codes,57,3
codetables-gf2-129-12,codetables-linear-codes,56,3
codetables-gf2-130-13,codetables-linear-codes,56,3
codetables-gf2-131-12,codetables-linear-codes,57,3
codetables-gf2-132-14,codetables-linear-codes,56,3
codetables-gf2-133-13,codetables-linear-codes,57,3
codetables-gf2-134-14,codetables-linear-codes,57,3
codetables-gf2-135-13,codetables-linear-codes,58,3
codetables-gf2-136-14,codetables-linear-codes,58,3
codetables-gf2-137-13,codetables-linear-codes,59,3
codetables-gf2-138-13,codetables-linear-codes,60,3
codetables-gf2-138-14,codetables-linear-codes,59,3
codetables-gf2-139-13,codetables-linear-codes,61,3
codetables-gf2-140-14,codetables-linear-codes,60,3
codetables-gf2-142-14,codetables-linear-codes,61,3
codetables-gf2-143-11,codetables-linear-codes,64,3
codetables-gf2-144-11,codetables-linear-codes,65,3
codetables-gf2-144-14,codetables-linear-codes,62,3
codetables-gf2-145-12,codetables-linear-codes,64,3
codetables-gf2-145-14,codetables-linear-codes,63,3
codetables-gf2-146-13,codetables-linear-codes,64,3
codetables-gf2-147-12,codetables-linear-codes,65,3
codetables-gf2-148-14,codetables-linear-codes,64,3
codetables-gf2-150-13,codetables-linear-codes,65,3
codetables-gf2-151-13,codetables-linear-codes,66,3
codetables-gf2-153-12,codetables-linear-codes,68,3
codetables-gf2-153-13,codetables-linear-codes,67,3
codetables-gf2-154-12,codetables-linear-codes,69,3
codetables-gf2-155-13,codetables-linear-codes,68,3
codetables-gf2-156-13,codetables-linear-codes,69,3
codetables-gf2-159-11,codetables-linear-codes,72,3
codetables-gf2-161-11,codetables-linear-codes,73,3
codetables-gf2-161-12,codetables-linear-codes,72,3
codetables-gf2-163-13,codetables-linear-codes,72,3
codetables-gf2-164-12,codetables-linear-codes,73,3
codetables-gf2-166-12,codetables-linear-codes,74,3
codetables-gf2-167-12,codetables-linear-codes,75,3
codetables-gf2-169-12,codetables-linear-codes,76,3
codetables-gf2-170-12,codetables-linear-codes,77,3
codetables-gf2-170-13,codetables-linear-codes,75,3
codetables-gf2-171-13,codetables-linear-codes,76,3
codetables-gf2-173-13,codetables-linear-codes,77,3
codetables-gf2-175-11,codetables-linear-codes,80,3
codetables-gf2-176-11,codetables-linear-codes,81,3
codetables-gf2-176-14,codetables-linear-codes,77,3
codetables-gf2-177-12,codetables-linear-codes,80,3
codetables-gf2-177-14,codetables-linear-codes,78,3
codetables-gf2-179-12,codetables-linear-codes,81,3
codetables-gf2-179-13,codetables-linear-codes,80,3
codetables-gf2-179-14,codetables-linear-codes,79,3
codetables-gf2-180-14,codetables-linear-codes,80,3
codetables-gf2-181-13,codetables-linear-codes,81,3
codetables-gf2-182-14,codetables-linear-codes,81,3
codetables-gf2-193-12,codetables-linear-codes,88,3
codetables-gf2-195-12,codetables-linear-codes,89,3
codetables-gf2-196-13,codetables-linear-codes,88,3
codetables-gf2-197-13,codetables-linear-codes,89,3
codetables-gf2-197-14,codetables-linear-codes,88,3
codetables-gf2-198-12,codetables-linear-codes,90,3
codetables-gf2-198-14,codetables-linear-codes,89,3
codetables-gf2-199-12,codetables-linear-codes,91,3
codetables-gf2-200-13,codetables-linear-codes,90,3
codetables-gf2-201-12,codetables-linear-codes,92,3
codetables-gf2-201-13,codetables-linear-codes,91,3
codetables-gf2-201-14,codetables-linear-codes,90,3
codetables-gf2-202-14,codetables-linear-codes,91,3
codetables-gf2-203-12,codetables-linear-codes,93,3
codetables-gf2-203-13,codetables-linear-codes,92,3
codetables-gf2-204-13,codetables-linear-codes,93,3
codetables-gf2-205-12,codetables-linear-codes,94,3
codetables-gf2-205-14,codetables-linear-codes,92,3
codetables-gf2-206-12,codetables-linear-codes,95,3
codetables-gf2-206-14,codetables-linear-codes,93,3
codetables-gf2-208-12,codetables-linear-codes,96,3
codetables-gf2-211-13,codetables-linear-codes,96,3
codetables-gf2-212-12,codetables-linear-codes,97,3
codetables-gf2-212-14,codetables-linear-codes,96,3
codetables-gf2-213-12,codetables-linear-codes,98,3
codetables-gf2-214-13,codetables-linear-codes,97,3
codetables-gf2-215-12,codetables-linear-codes,99,3
codetables-gf2-215-13,codetables-linear-codes,98,3
codetables-gf2-216-14,codetables-linear-codes,97,3
codetables-gf2-217-12,codetables-linear-codes,100,3
codetables-gf2-217-13,codetables-linear-codes,99,3
codetables-gf2-217-14,codetables-linear-codes,98,3
codetables-gf2-218-12,codetables-linear-codes,101,3
codetables-gf2-220-13,codetables-linear-codes,100,3
codetables-gf2-220-14,codetables-linear-codes,99,3
codetables-gf2-221-13,codetables-linear-codes,101,3
codetables-gf2-221-14,codetables-linear-codes,100,3
codetables-gf2-224-14,codetables-linear-codes,101,3
codetables-gf2-225-14,codetables-linear-codes,102,3
codetables-gf2-227-14,codetables-linear-codes,103,3
codetables-gf2-228-13,codetables-linear-codes,104,3
codetables-gf2-229-13,codetables-linear-codes,105,3
codetables-gf2-229-14,codetables-linear-codes,104,3
codetables-gf2-232-13,codetables-linear-codes,106,3
codetables-gf2-233-13,codetables-linear-codes,107,3
codetables-gf2-234-13,codetables-linear-codes,108,3
codetables-gf2-237-13,codetables-linear-codes,109,3
codetables-gf2-238-11,codetables-linear-codes,112,3
codetables-gf2-239-11,codetables-linear-codes,113,3
codetables-gf2-240-12,codetables-linear-codes,112,3
codetables-gf2-242-12,codetables-linear-codes,113,3
codetables-gf2-242-13,codetables-linear-codes,112,3
codetables-gf2-244-10,codetables-linear-codes,116,3
codetables-gf2-245-10,codetables-linear-codes,117,3
codetables-gf2-245-13,codetables-linear-codes,113,3
codetables-gf2-246-11,codetables-linear-codes,116,3
codetables-gf2-246-13,codetables-linear-codes,114,3
codetables-gf2-247-11,codetables-linear-codes,117,3
codetables-gf2-247-12,codetables-linear-codes,116,3
codetables-gf2-248-12,codetables-linear-codes,117,3
codetables-gf2-253-13,codetables-linear-codes,117,3
codetables-gf2-254-11,codetables-linear-codes,120,3
codetables-gf2-256-11,codetables-linear-codes,121,3
codetables-gf2-256-12,codetables-linear-codes,120,3
codetables-gf2-67-14,codetables-linear-codes,24,3
codetables-gf2-68-14,codetables-linear-codes,25,3
codetables-gf2-81-12,codetables-linear-codes,32,3
codetables-gf2-82-12,codetables-linear-codes,33,3
codetables-gf2-82-13,codetables-linear-codes,32,3
codetables-gf2-83-14,codetables-linear-codes,32,3
codetables-gf2-84-13,codetables-linear-codes,33,3
codetables-gf2-86-14,codetables-linear-codes,33,3
codetables-gf2-88-14,codetables-linear-codes,34,3
codetables-gf2-89-14,codetables-linear-codes,35,3
codetables-gf2-90-13,codetables-linear-codes,36,3
codetables-gf2-91-13,codetables-linear-codes,37,3
codetables-gf2-91-14,codetables-linear-codes,36,3
codetables-gf2-94-14,codetables-linear-codes,37,3
codetables-gf2-96-14,codetables-linear-codes,38,3
codetables-gf2-97-12,codetables-linear-codes,40,3
codetables-gf2-97-14,codetables-linear-codes,39,3
codetables-gf2-98-12,codetables-linear-codes,41,3
codetables-gf2-98-13,codetables-linear-codes,40,3
codetables-gf2-101-14,codetables-linear-codes,40,4
codetables-gf2-114-12,codetables-linear-codes,48,4
codetables-gf2-115-13,codetables-linear-codes,48,4
codetables-gf2-116-13,codetables-linear-codes,48,4
codetables-gf2-117-14,codetables-linear-codes,48,4
codetables-gf2-130-12,codetables-linear-codes,56,4
codetables-gf2-131-13,codetables-linear-codes,56,4
codetables-gf2-132-13,codetables-linear-codes,56,4
codetables-gf2-133-14,codetables-linear-codes,56,4
codetables-gf2-136-13,codetables-linear-codes,58,4
codetables-gf2-137-14,codetables-linear-codes,58,4
codetables-gf2-141-14,codetables-linear-codes,60,4
codetables-gf2-146-12,codetables-linear-codes,64,4
codetables-gf2-147-13,codetables-linear-codes,64,4
codetables-gf2-148-13,codetables-linear-codes,64,4
codetables-gf2-149-13,codetables-linear-codes,64,4
codetables-gf2-149-14,codetables-linear-codes,64,4
codetables-gf2-150-14,codetables-linear-codes,64,4
codetables-gf2-151-14,codetables-linear-codes,64,4
codetables-gf2-152-13,codetables-linear-codes,66,4
codetables-gf2-154-14,codetables-linear-codes,66,4
codetables-gf2-155-14,codetables-linear-codes,66,4
codetables-gf2-158-14,codetables-linear-codes,68,4
codetables-gf2-159-14,codetables-linear-codes,68,4
codetables-gf2-160-11,codetables-linear-codes,72,4
codetables-gf2-162-12,codetables-linear-codes,72,4
codetables-gf2-162-14,codetables-linear-codes,70,4
codetables-gf2-163-12,codetables-linear-codes,72,4
codetables-gf2-163-14,codetables-linear-codes,70,4
codetables-gf2-164-13,codetables-linear-codes,72,4
codetables-gf2-164-14,codetables-linear-codes,71,4
codetables-gf2-165-13,codetables-linear-codes,72,4
codetables-gf2-165-14,codetables-linear-codes,72,4
codetables-gf2-166-13,codetables-linear-codes,72,4
codetables-gf2-166-14,codetables-linear-codes,72,4
codetables-gf2-167-13,codetables-linear-codes,73,4
codetables-gf2-167-14,codetables-linear-codes,72,4
codetables-gf2-168-13,codetables-linear-codes,74,4
codetables-gf2-168-14,codetables-linear-codes,72,4
codetables-gf2-169-13,codetables-linear-codes,74,4
codetables-gf2-171-14,codetables-linear-codes,74,4
codetables-gf2-172-13,codetables-linear-codes,76,4
codetables-gf2-174-14,codetables-linear-codes,76,4
codetables-gf2-175-14,codetables-linear-codes,76,4
codetables-gf2-178-12,codetables-linear-codes,80,4
codetables-gf2-178-14,codetables-linear-codes,78,4
codetables-gf2-180-13,codetables-linear-codes,80,4
codetables-gf2-181-14,codetables-linear-codes,80,4
codetables-gf2-194-12,codetables-linear-codes,88,4
codetables-gf2-202-12,codetables-linear-codes,92,4
codetables-gf2-209-12,codetables-linear-codes,96,4
codetables-gf2-210-12,codetables-linear-codes,96,4
codetables-gf2-211-12,codetables-linear-codes,96,4
codetables-gf2-212-13,codetables-linear-codes,96,4
codetables-gf2-213-13,codetables-linear-codes,96,4
codetables-gf2-213-14,codetables-linear-codes,96,4
codetables-gf2-214-12,codetables-linear-codes,98,4
codetables-gf2-214-14,codetables-linear-codes,96,4
codetables-gf2-215-14,codetables-linear-codes,96,4
codetables-gf2-216-13,codetables-linear-codes,98,4
codetables-gf2-218-14,codetables-linear-codes,98,4
codetables-gf2-219-14,codetables-linear-codes,98,4
codetables-gf2-222-14,codetables-linear-codes,100,4
codetables-gf2-223-14,codetables-linear-codes,100,4
codetables-gf2-226-14,codetables-linear-codes,102,4
codetables-gf2-230-14,codetables-linear-codes,104,4
codetables-gf2-231-14,codetables-linear-codes,104,4
codetables-gf2-232-14,codetables-linear-codes,104,4
codetables-gf2-235-13,codetables-linear-codes,108,4
codetables-gf2-236-13,codetables-linear-codes,108,4
codetables-gf2-240-14,codetables-linear-codes,108,4
codetables-gf2-241-12,codetables-linear-codes,112,4
codetables-gf2-243-13,codetables-linear-codes,112,4
codetables-gf2-243-14,codetables-linear-codes,110,4
codetables-gf2-244-13,codetables-linear-codes,112,4
codetables-gf2-244-14,codetables-linear-codes,110,4
codetables-gf2-247-13,codetables-linear-codes,114,4
codetables-gf2-248-13,codetables-linear-codes,114,4
codetables-gf2-249-13,codetables-linear-codes,115,4
codetables-gf2-250-13,codetables-linear-codes,116,4
codetables-gf2-251-13,codetables-linear-codes,116,4
codetables-gf2-252-13,codetables-linear-codes,116,4
codetables-gf2-255-11,codetables-linear-codes,120,4
codetables-gf2-83-13,codetables-linear-codes,32,4
codetables-gf2-84-14,codetables-linear-codes,32,4
codetables-gf2-85-14,codetables-linear-codes,32,4
codetables-gf2-92-14,codetables-linear-codes,36,4
codetables-gf2-93-14,codetables-linear-codes,36,4
codetables-gf2-99-13,codetables-linear-codes,40,4
codetables-gf2-152-14,codetables-linear-codes,64,5
codetables-gf2-153-14,codetables-linear-codes,65,5
codetables-gf2-156-14,codetables-linear-codes,66,5
codetables-gf2-157-14,codetables-linear-codes,67,5
codetables-gf2-160-14,codetables-linear-codes,68,5
codetables-gf2-161-14,codetables-linear-codes,69,5
codetables-gf2-169-14,codetables-linear-codes,72,5
codetables-gf2-170-14,codetables-linear-codes,73,5
codetables-gf2-172-14,codetables-linear-codes,74,5
codetables-gf2-173-14,codetables-linear-codes,75,5
codetables-gf2-233-14,codetables-linear-codes,104,5
codetables-gf2-239-14,codetables-linear-codes,107,5
codetables-gf2-241-14,codetables-linear-codes,108,5
codetables-gf2-242-14,codetables-linear-codes,109,5
codetables-gf2-245-14,codetables-linear-codes,110,5
codetables-gf2-246-14,codetables-linear-codes,111,5
codetables-gf2-247-14,codetables-linear-codes,112,5
codetables-gf2-255-14,codetables-linear-codes,115,5
codetables-gf2-256-14,codetables-linear-codes,116,5
codetables-gf2-234-14,codetables-linear-codes,104,6
codetables-gf2-235-14,codetables-linear-codes,105,6
codetables-gf2-236-14,codetables-linear-codes,106,6
codetables-gf2-237-14,codetables-linear-codes,106,6
codetables-gf2-238-14,codetables-linear-codes,106,6
codetables-gf2-248-14,codetables-linear-codes,112,6
codetables-gf2-249-14,codetables-linear-codes,112,6
codetables-gf2-253-14,codetables-linear-codes,114,6
codetables-gf2-254-14,codetables-linear-codes,114,6
codetables-gf2-250-14,codetables-linear-codes,112,7
codetables-gf2-252-14,codetables-linear-codes,113,7
codetables-gf2-251-14,codetables-linear-codes,112,8
